# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 15, 2026091600, 03, WNV3,   0, 156N, 1253W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  60,
EP, 15, 2026091600, 03, WNV3,   6, 149N, 1262W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  58,
EP, 15, 2026091600, 03, WNV3,  12, 148N, 1273W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  64,
EP, 15, 2026091600, 03, WNV3,  18, 149N, 1282W,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  66,
EP, 15, 2026091600, 03, WNV3,  24, 149N, 1291W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  61,
EP, 15, 2026091600, 03, WNV3,  30, 151N, 1301W,  28, 1004, XX,  34, NEQ,    3,    0,    0,    0,     ,     ,  56,
WP, 24, 2026091600, 03, WNV3,   0, 150N, 1487E,  29,  999, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  50,
WP, 24, 2026091600, 03, WNV3,   6, 155N, 1490E,  37,  997, XX,  34, NEQ,   28,   33,   23,   21,     ,     ,  37,
WP, 24, 2026091600, 03, WNV3,  12, 165N, 1496E,  41,  994, XX,  34, NEQ,   53,   58,   46,   43,     ,     ,  36,
WP, 24, 2026091600, 03, WNV3,  18, 180N, 1498E,  46,  992, XX,  34, NEQ,   70,   78,   59,   57,     ,     ,  32,
WP, 24, 2026091600, 03, WNV3,  18, 180N, 1498E,  46,  992, XX,  50, NEQ,    8,    9,    5,    5,     ,     ,  32,
WP, 24, 2026091600, 03, WNV3,  24, 197N, 1499E,  52,  989, XX,  34, NEQ,   84,   90,   65,   64,     ,     ,  28,
WP, 24, 2026091600, 03, WNV3,  24, 197N, 1499E,  52,  989, XX,  50, NEQ,   19,   19,   12,   13,     ,     ,  28,
WP, 24, 2026091600, 03, WNV3,  24, 197N, 1499E,  52,  989, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  28,
WP, 24, 2026091600, 03, WNV3,  30, 218N, 1494E,  56,  986, XX,  34, NEQ,  126,  127,   89,   92,     ,     ,  32,
WP, 24, 2026091600, 03, WNV3,  30, 218N, 1494E,  56,  986, XX,  50, NEQ,   37,   35,   22,   24,     ,     ,  32,
WP, 24, 2026091600, 03, WNV3,  30, 218N, 1494E,  56,  986, XX,  64, NEQ,    3,    3,    2,    2,     ,     ,  32,
WP, 24, 2026091600, 03, WNV3,  36, 235N, 1482E,  59,  982, XX,  34, NEQ,  171,  150,  108,  135,     ,     ,  35,
WP, 24, 2026091600, 03, WNV3,  36, 235N, 1482E,  59,  982, XX,  50, NEQ,   61,   52,   36,   44,     ,     ,  35,
WP, 24, 2026091600, 03, WNV3,  36, 235N, 1482E,  59,  982, XX,  64, NEQ,    6,    4,    3,    4,     ,     ,  35,
WP, 24, 2026091600, 03, WNV3,  42, 246N, 1463E,  58,  981, XX,  34, NEQ,  192,  150,  106,  157,     ,     ,  37,
WP, 24, 2026091600, 03, WNV3,  42, 246N, 1463E,  58,  981, XX,  50, NEQ,   65,   50,   35,   49,     ,     ,  37,
WP, 24, 2026091600, 03, WNV3,  42, 246N, 1463E,  58,  981, XX,  64, NEQ,    8,    6,    5,    6,     ,     ,  37,
WP, 24, 2026091600, 03, WNV3,  48, 251N, 1447E,  60,  980, XX,  34, NEQ,  192,  144,  112,  167,     ,     ,  35,
WP, 24, 2026091600, 03, WNV3,  48, 251N, 1447E,  60,  980, XX,  50, NEQ,   74,   56,   42,   59,     ,     ,  35,
WP, 24, 2026091600, 03, WNV3,  48, 251N, 1447E,  60,  980, XX,  64, NEQ,   11,    9,    7,    9,     ,     ,  35,
WP, 24, 2026091600, 03, WNV3,  54, 254N, 1434E,  64,  977, XX,  34, NEQ,  193,  146,  119,  171,     ,     ,  35,
WP, 24, 2026091600, 03, WNV3,  54, 254N, 1434E,  64,  977, XX,  50, NEQ,   73,   57,   45,   65,     ,     ,  35,
WP, 24, 2026091600, 03, WNV3,  54, 254N, 1434E,  64,  977, XX,  64, NEQ,   15,   12,   10,   13,     ,     ,  35,
WP, 24, 2026091600, 03, WNV3,  60, 257N, 1422E,  66,  975, XX,  34, NEQ,  192,  144,  121,  173,     ,     ,  33,
WP, 24, 2026091600, 03, WNV3,  60, 257N, 1422E,  66,  975, XX,  50, NEQ,   84,   66,   53,   72,     ,     ,  33,
WP, 24, 2026091600, 03, WNV3,  60, 257N, 1422E,  66,  975, XX,  64, NEQ,   24,   20,   16,   21,     ,     ,  33,
WP, 24, 2026091600, 03, WNV3,  66, 261N, 1411E,  69,  972, XX,  34, NEQ,  192,  149,  120,  171,     ,     ,  31,
WP, 24, 2026091600, 03, WNV3,  66, 261N, 1411E,  69,  972, XX,  50, NEQ,   89,   71,   56,   76,     ,     ,  31,
WP, 24, 2026091600, 03, WNV3,  66, 261N, 1411E,  69,  972, XX,  64, NEQ,   25,   20,   16,   20,     ,     ,  31,
WP, 24, 2026091600, 03, WNV3,  72, 266N, 1400E,  69,  972, XX,  34, NEQ,  186,  149,  123,  164,     ,     ,  33,
WP, 24, 2026091600, 03, WNV3,  72, 266N, 1400E,  69,  972, XX,  50, NEQ,   86,   66,   53,   70,     ,     ,  33,
WP, 24, 2026091600, 03, WNV3,  72, 266N, 1400E,  69,  972, XX,  64, NEQ,   26,   23,   18,   23,     ,     ,  33,
WP, 24, 2026091600, 03, WNV3,  78, 272N, 1391E,  69,  971, XX,  34, NEQ,  198,  164,  134,  174,     ,     ,  34,
WP, 24, 2026091600, 03, WNV3,  78, 272N, 1391E,  69,  971, XX,  50, NEQ,   85,   69,   55,   71,     ,     ,  34,
WP, 24, 2026091600, 03, WNV3,  78, 272N, 1391E,  69,  971, XX,  64, NEQ,   25,   22,   17,   21,     ,     ,  34,
WP, 24, 2026091600, 03, WNV3,  84, 278N, 1385E,  67,  973, XX,  34, NEQ,  206,  170,  144,  182,     ,     ,  36,
WP, 24, 2026091600, 03, WNV3,  84, 278N, 1385E,  67,  973, XX,  50, NEQ,   94,   80,   65,   83,     ,     ,  36,
WP, 24, 2026091600, 03, WNV3,  84, 278N, 1385E,  67,  973, XX,  64, NEQ,   28,   25,   21,   24,     ,     ,  36,
WP, 24, 2026091600, 03, WNV3,  90, 284N, 1381E,  66,  973, XX,  34, NEQ,  205,  177,  149,  180,     ,     ,  40,
WP, 24, 2026091600, 03, WNV3,  90, 284N, 1381E,  66,  973, XX,  50, NEQ,   96,   82,   68,   81,     ,     ,  40,
