# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2026082218, 03, FNV3,   0, 308N, 1725W,  64,  981, XX,  34, NEQ,  220,  130,  130,  190,     ,     ,  35,
CP, 01, 2026082218, 03, FNV3,   0, 308N, 1725W,  64,  981, XX,  50, NEQ,   90,   70,   80,   90,     ,     ,  35,
CP, 01, 2026082218, 03, FNV3,   0, 308N, 1725W,  64,  981, XX,  64, NEQ,   50,   50,     ,   45,     ,     ,  35,
CP, 01, 2026082218, 03, FNV3,   6, 313N, 1727W,  57,  983, XX,  34, NEQ,  158,  142,  109,  130,     ,     ,  46,
CP, 01, 2026082218, 03, FNV3,   6, 313N, 1727W,  57,  983, XX,  50, NEQ,   52,   34,   22,   30,     ,     ,  46,
CP, 01, 2026082218, 03, FNV3,   6, 313N, 1727W,  57,  983, XX,  64, NEQ,    1,    1,    0,    0,     ,     ,  46,
CP, 01, 2026082218, 03, FNV3,  12, 317N, 1732W,  55,  985, XX,  34, NEQ,  171,  157,  127,  142,     ,     ,  55,
CP, 01, 2026082218, 03, FNV3,  12, 317N, 1732W,  55,  985, XX,  50, NEQ,   42,   25,   15,   22,     ,     ,  55,
CP, 01, 2026082218, 03, FNV3,  18, 321N, 1736W,  50,  989, XX,  34, NEQ,  135,  118,   94,  111,     ,     ,  52,
CP, 01, 2026082218, 03, FNV3,  18, 321N, 1736W,  50,  989, XX,  50, NEQ,   24,    9,    7,   13,     ,     ,  52,
CP, 01, 2026082218, 03, FNV3,  24, 324N, 1740W,  47,  991, XX,  34, NEQ,  127,  110,   88,  101,     ,     ,  61,
CP, 01, 2026082218, 03, FNV3,  24, 324N, 1740W,  47,  991, XX,  50, NEQ,    8,    4,    2,    5,     ,     ,  61,
CP, 01, 2026082218, 03, FNV3,  30, 327N, 1745W,  46,  992, XX,  34, NEQ,  110,   91,   73,   87,     ,     ,  56,
CP, 01, 2026082218, 03, FNV3,  30, 327N, 1745W,  46,  992, XX,  50, NEQ,    7,    1,    1,    3,     ,     ,  56,
CP, 01, 2026082218, 03, FNV3,  36, 329N, 1748W,  45,  992, XX,  34, NEQ,  112,   96,   77,   86,     ,     ,  62,
