# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 07, 2026073012, 03, FNV3,   0, 204N, 1229W,  70,  980, XX,  34, NEQ,  100,  100,   80,  110,     ,     ,  20,
EP, 07, 2026073012, 03, FNV3,   0, 204N, 1229W,  70,  980, XX,  50, NEQ,   60,   50,   40,   60,     ,     ,  20,
EP, 07, 2026073012, 03, FNV3,   0, 204N, 1229W,  70,  980, XX,  64, NEQ,   30,   20,   10,   30,     ,     ,  20,
EP, 07, 2026073012, 03, FNV3,   6, 205N, 1243W,  58,  991, XX,  34, NEQ,  111,   93,   74,   97,     ,     ,  26,
EP, 07, 2026073012, 03, FNV3,   6, 205N, 1243W,  58,  991, XX,  50, NEQ,   39,   28,   20,   29,     ,     ,  26,
EP, 07, 2026073012, 03, FNV3,   6, 205N, 1243W,  58,  991, XX,  64, NEQ,    3,    2,    2,    2,     ,     ,  26,
EP, 07, 2026073012, 03, FNV3,  12, 209N, 1254W,  56,  992, XX,  34, NEQ,  106,   89,   70,   92,     ,     ,  24,
EP, 07, 2026073012, 03, FNV3,  12, 209N, 1254W,  56,  992, XX,  50, NEQ,   34,   23,   16,   23,     ,     ,  24,
EP, 07, 2026073012, 03, FNV3,  12, 209N, 1254W,  56,  992, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  24,
EP, 07, 2026073012, 03, FNV3,  18, 212N, 1266W,  50,  997, XX,  34, NEQ,   92,   74,   58,   79,     ,     ,  32,
EP, 07, 2026073012, 03, FNV3,  18, 212N, 1266W,  50,  997, XX,  50, NEQ,   16,   11,    8,   12,     ,     ,  32,
EP, 07, 2026073012, 03, FNV3,  24, 216N, 1279W,  45, 1001, XX,  34, NEQ,   87,   70,   55,   74,     ,     ,  38,
EP, 07, 2026073012, 03, FNV3,  24, 216N, 1279W,  45, 1001, XX,  50, NEQ,    4,    1,    1,    1,     ,     ,  38,
EP, 07, 2026073012, 03, FNV3,  30, 219N, 1293W,  41, 1003, XX,  34, NEQ,   67,   46,   34,   51,     ,     ,  40,
EP, 07, 2026073012, 03, FNV3,  30, 219N, 1293W,  41, 1003, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  40,
EP, 07, 2026073012, 03, FNV3,  36, 223N, 1305W,  42, 1003, XX,  34, NEQ,   71,   52,   38,   57,     ,     ,  34,
EP, 07, 2026073012, 03, FNV3,  36, 223N, 1305W,  42, 1003, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  34,
EP, 07, 2026073012, 03, FNV3,  42, 227N, 1319W,  40, 1004, XX,  34, NEQ,   66,   48,   34,   51,     ,     ,  40,
EP, 07, 2026073012, 03, FNV3,  48, 231N, 1334W,  38, 1005, XX,  34, NEQ,   57,   35,   24,   39,     ,     ,  39,
EP, 07, 2026073012, 03, FNV3,  54, 234N, 1349W,  36, 1006, XX,  34, NEQ,   43,   24,   16,   29,     ,     ,  40,
EP, 07, 2026073012, 03, FNV3,  60, 237N, 1363W,  35, 1006, XX,  34, NEQ,   29,   11,    7,   14,     ,     ,  43,
EP, 07, 2026073012, 03, FNV3,  66, 241N, 1379W,  34, 1007, XX,  34, NEQ,   24,   12,    8,   16,     ,     ,  48,
EP, 07, 2026073012, 03, FNV3,  72, 245N, 1392W,  31, 1007, XX,  34, NEQ,   12,    3,    1,    5,     ,     ,  52,
EP, 07, 2026073012, 03, FNV3,  78, 249N, 1405W,  30, 1007, XX,  34, NEQ,    3,    0,    1,    2,     ,     ,  52,
EP, 07, 2026073012, 03, FNV3,  84, 255N, 1416W,  30, 1007, XX,  34, NEQ,    5,    1,    2,    2,     ,     ,  48,
EP, 07, 2026073012, 03, FNV3,  90, 259N, 1427W,  30, 1007, XX,  34, NEQ,    5,    0,    0,    1,     ,     ,  57,
EP, 07, 2026073012, 03, FNV3,  96, 264N, 1436W,  30, 1006, XX,  34, NEQ,    2,    0,    0,    4,     ,     ,  56,
EP, 07, 2026073012, 03, FNV3, 102, 271N, 1444W,  28, 1007, XX,  34, NEQ,    3,    0,    0,    2,     ,     ,  63,
WP, 12, 2026073012, 03, FNV3,   0, 175N, 1639E, 128,  931, XX,  34, NEQ,  125,  110,  105,  115,     ,     ,   5,
WP, 12, 2026073012, 03, FNV3,   6, 178N, 1629E, 136,  923, XX,  34, NEQ,  150,  121,  111,  141,     ,     ,   9,
WP, 12, 2026073012, 03, FNV3,   6, 178N, 1629E, 136,  923, XX,  50, NEQ,   73,   61,   51,   65,     ,     ,   9,
WP, 12, 2026073012, 03, FNV3,   6, 178N, 1629E, 136,  923, XX,  64, NEQ,   42,   37,   31,   38,     ,     ,   9,
WP, 12, 2026073012, 03, FNV3,  12, 181N, 1619E, 129,  928, XX,  34, NEQ,  161,  135,  118,  146,     ,     ,  13,
WP, 12, 2026073012, 03, FNV3,  12, 181N, 1619E, 129,  928, XX,  50, NEQ,   81,   70,   58,   72,     ,     ,  13,
WP, 12, 2026073012, 03, FNV3,  12, 181N, 1619E, 129,  928, XX,  64, NEQ,   47,   42,   36,   42,     ,     ,  13,
WP, 12, 2026073012, 03, FNV3,  18, 187N, 1610E, 126,  930, XX,  34, NEQ,  174,  149,  127,  153,     ,     ,  14,
