# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 04, 2026070118, 03, FNV3,   0, 155N, 1269W,  35, 1003, XX,  34, NEQ,   80,   80,     ,     ,     ,     ,  80,
EP, 04, 2026070118, 03, FNV3,   6, 161N, 1273W,  37, 1001, XX,  34, NEQ,   49,   31,   21,   27,     ,     ,  49,
EP, 04, 2026070118, 03, FNV3,  12, 166N, 1275W,  38, 1001, XX,  34, NEQ,   61,   43,   33,   38,     ,     ,  58,
EP, 04, 2026070118, 03, FNV3,  18, 170N, 1275W,  39, 1000, XX,  34, NEQ,   75,   61,   46,   53,     ,     ,  52,
EP, 04, 2026070118, 03, FNV3,  24, 176N, 1274W,  38, 1000, XX,  34, NEQ,   69,   49,   37,   43,     ,     ,  52,
EP, 04, 2026070118, 03, FNV3,  30, 183N, 1275W,  39, 1001, XX,  34, NEQ,   86,   67,   50,   61,     ,     ,  59,
EP, 04, 2026070118, 03, FNV3,  36, 190N, 1277W,  37, 1001, XX,  34, NEQ,   67,   49,   35,   42,     ,     ,  55,
EP, 04, 2026070118, 03, FNV3,  42, 197N, 1280W,  35, 1002, XX,  34, NEQ,   38,   29,   19,   24,     ,     ,  55,
EP, 04, 2026070118, 03, FNV3,  48, 204N, 1282W,  32, 1002, XX,  34, NEQ,   19,   11,    8,   10,     ,     ,  56,
EP, 04, 2026070118, 03, FNV3,  54, 210N, 1285W,  31, 1004, XX,  34, NEQ,   14,   11,    8,   10,     ,     ,  58,
EP, 04, 2026070118, 03, FNV3,  60, 216N, 1287W,  29, 1005, XX,  34, NEQ,    3,    3,    2,    2,     ,     ,  59,
EP, 04, 2026070118, 03, FNV3,  66, 220N, 1290W,  27, 1005, XX,  34, NEQ,    5,    3,    3,    3,     ,     ,  61,
EP, 04, 2026070118, 03, FNV3,  72, 227N, 1293W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  53,
EP, 04, 2026070118, 03, FNV3,  78, 232N, 1297W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  55,
EP, 04, 2026070118, 03, FNV3,  84, 239N, 1297W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  52,
EP, 04, 2026070118, 03, FNV3,  90, 244N, 1301W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  58,
EP, 04, 2026070118, 03, FNV3,  96, 248N, 1304W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  49,
EP, 04, 2026070118, 03, FNV3, 102, 252N, 1305W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  51,
WP, 09, 2026070118, 03, FNV3,   0, 105N, 1614E,  39,  998, XX,  34, NEQ,   60,   30,   40,   40,     ,     ,  25,
WP, 09, 2026070118, 03, FNV3,   6, 110N, 1599E,  46,  996, XX,  34, NEQ,   55,   45,   36,   48,     ,     ,  25,
WP, 09, 2026070118, 03, FNV3,   6, 110N, 1599E,  46,  996, XX,  50, NEQ,    5,    2,    2,    3,     ,     ,  25,
WP, 09, 2026070118, 03, FNV3,  12, 114N, 1591E,  54,  992, XX,  34, NEQ,   70,   56,   47,   59,     ,     ,  22,
WP, 09, 2026070118, 03, FNV3,  12, 114N, 1591E,  54,  992, XX,  50, NEQ,   16,    8,    7,    9,     ,     ,  22,
WP, 09, 2026070118, 03, FNV3,  12, 114N, 1591E,  54,  992, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  22,
WP, 09, 2026070118, 03, FNV3,  18, 118N, 1580E,  59,  989, XX,  34, NEQ,   73,   59,   48,   64,     ,     ,  16,
WP, 09, 2026070118, 03, FNV3,  18, 118N, 1580E,  59,  989, XX,  50, NEQ,   22,   15,   11,   16,     ,     ,  16,
WP, 09, 2026070118, 03, FNV3,  18, 118N, 1580E,  59,  989, XX,  64, NEQ,    4,    2,    2,    3,     ,     ,  16,
WP, 09, 2026070118, 03, FNV3,  24, 122N, 1568E,  69,  981, XX,  34, NEQ,   88,   70,   57,   77,     ,     ,  13,
WP, 09, 2026070118, 03, FNV3,  24, 122N, 1568E,  69,  981, XX,  50, NEQ,   36,   27,   21,   28,     ,     ,  13,
WP, 09, 2026070118, 03, FNV3,  24, 122N, 1568E,  69,  981, XX,  64, NEQ,   11,    9,    8,    9,     ,     ,  13,
WP, 09, 2026070118, 03, FNV3,  30, 124N, 1556E,  82,  972, XX,  34, NEQ,   92,   73,   63,   83,     ,     ,  10,
WP, 09, 2026070118, 03, FNV3,  30, 124N, 1556E,  82,  972, XX,  50, NEQ,   42,   33,   26,   35,     ,     ,  10,
WP, 09, 2026070118, 03, FNV3,  30, 124N, 1556E,  82,  972, XX,  64, NEQ,   17,   13,   11,   14,     ,     ,  10,
WP, 09, 2026070118, 03, FNV3,  36, 125N, 1545E, 102,  955, XX,  34, NEQ,  102,   82,   74,   95,     ,     ,   7,
WP, 09, 2026070118, 03, FNV3,  36, 125N, 1545E, 102,  955, XX,  50, NEQ,   47,   38,   31,   41,     ,     ,   7,
WP, 09, 2026070118, 03, FNV3,  36, 125N, 1545E, 102,  955, XX,  64, NEQ,   23,   19,   16,   20,     ,     ,   7,
WP, 09, 2026070118, 03, FNV3,  42, 125N, 1535E, 119,  941, XX,  34, NEQ,  107,   87,   83,  105,     ,     ,   8,
WP, 09, 2026070118, 03, FNV3,  42, 125N, 1535E, 119,  941, XX,  50, NEQ,   48,   39,   34,   45,     ,     ,   8,
WP, 09, 2026070118, 03, FNV3,  42, 125N, 1535E, 119,  941, XX,  64, NEQ,   26,   23,   19,   24,     ,     ,   8,
WP, 09, 2026070118, 03, FNV3,  48, 123N, 1526E, 125,  934, XX,  34, NEQ,  116,   93,   89,  114,     ,     ,   9,
WP, 09, 2026070118, 03, FNV3,  48, 123N, 1526E, 125,  934, XX,  50, NEQ,   54,   44,   38,   50,     ,     ,   9,
WP, 09, 2026070118, 03, FNV3,  48, 123N, 1526E, 125,  934, XX,  64, NEQ,   31,   27,   23,   28,     ,     ,   9,
WP, 09, 2026070118, 03, FNV3,  54, 122N, 1518E, 132,  928, XX,  34, NEQ,  119,   98,   95,  119,     ,     ,   6,
WP, 09, 2026070118, 03, FNV3,  54, 122N, 1518E, 132,  928, XX,  50, NEQ,   58,   49,   43,   54,     ,     ,   6,
WP, 09, 2026070118, 03, FNV3,  54, 122N, 1518E, 132,  928, XX,  64, NEQ,   34,   29,   25,   30,     ,     ,   6,
WP, 09, 2026070118, 03, FNV3,  60, 122N, 1513E, 127,  931, XX,  34, NEQ,  128,  107,  103,  124,     ,     ,   9,
WP, 09, 2026070118, 03, FNV3,  60, 122N, 1513E, 127,  931, XX,  50, NEQ,   59,   51,   44,   55,     ,     ,   9,
WP, 09, 2026070118, 03, FNV3,  60, 122N, 1513E, 127,  931, XX,  64, NEQ,   33,   29,   25,   30,     ,     ,   9,
WP, 09, 2026070118, 03, FNV3,  66, 123N, 1507E, 127,  931, XX,  34, NEQ,  130,  112,  108,  126,     ,     ,   8,
WP, 09, 2026070118, 03, FNV3,  66, 123N, 1507E, 127,  931, XX,  50, NEQ,   61,   53,   47,   57,     ,     ,   8,
WP, 09, 2026070118, 03, FNV3,  66, 123N, 1507E, 127,  931, XX,  64, NEQ,   35,   31,   27,   31,     ,     ,   8,
WP, 09, 2026070118, 03, FNV3,  72, 124N, 1501E, 127,  932, XX,  34, NEQ,  155,  131,  120,  145,     ,     ,  11,
WP, 09, 2026070118, 03, FNV3,  72, 124N, 1501E, 127,  932, XX,  50, NEQ,   80,   70,   61,   72,     ,     ,  11,
WP, 09, 2026070118, 03, FNV3,  72, 124N, 1501E, 127,  932, XX,  64, NEQ,   45,   41,   35,   40,     ,     ,  11,
WP, 09, 2026070118, 03, FNV3,  78, 126N, 1493E, 127,  930, XX,  34, NEQ,  159,  135,  127,  150,     ,     ,  11,
WP, 09, 2026070118, 03, FNV3,  78, 126N, 1493E, 127,  930, XX,  50, NEQ,   81,   70,   62,   74,     ,     ,  11,
WP, 09, 2026070118, 03, FNV3,  78, 126N, 1493E, 127,  930, XX,  64, NEQ,   45,   40,   35,   40,     ,     ,  11,
WP, 09, 2026070118, 03, FNV3,  84, 128N, 1486E, 126,  930, XX,  34, NEQ,  176,  154,  139,  160,     ,     ,  12,
WP, 09, 2026070118, 03, FNV3,  84, 128N, 1486E, 126,  930, XX,  50, NEQ,   86,   77,   66,   77,     ,     ,  12,
WP, 09, 2026070118, 03, FNV3,  84, 128N, 1486E, 126,  930, XX,  64, NEQ,   47,   43,   37,   42,     ,     ,  12,
WP, 09, 2026070118, 03, FNV3,  90, 131N, 1479E, 131,  926, XX,  34, NEQ,  186,  159,  144,  169,     ,     ,  12,
WP, 09, 2026070118, 03, FNV3,  90, 131N, 1479E, 131,  926, XX,  50, NEQ,   95,   84,   73,   86,     ,     ,  12,
WP, 09, 2026070118, 03, FNV3,  90, 131N, 1479E, 131,  926, XX,  64, NEQ,   54,   49,   42,   48,     ,     ,  12,
WP, 09, 2026070118, 03, FNV3,  96, 136N, 1469E, 133,  923, XX,  34, NEQ,  198,  170,  154,  182,     ,     ,  11,
WP, 09, 2026070118, 03, FNV3,  96, 136N, 1469E, 133,  923, XX,  50, NEQ,  106,   95,   82,   95,     ,     ,  11,
WP, 09, 2026070118, 03, FNV3,  96, 136N, 1469E, 133,  923, XX,  64, NEQ,   59,   54,   46,   53,     ,     ,  11,
WP, 09, 2026070118, 03, FNV3, 102, 139N, 1459E, 132,  924, XX,  34, NEQ,  205,  180,  162,  188,     ,     ,  13,
WP, 09, 2026070118, 03, FNV3, 102, 139N, 1459E, 132,  924, XX,  50, NEQ,  109,   98,   85,   98,     ,     ,  13,
WP, 09, 2026070118, 03, FNV3, 102, 139N, 1459E, 132,  924, XX,  64, NEQ,   59,   55,   47,   53,     ,     ,  13,
WP, 09, 2026070118, 03, FNV3, 108, 144N, 1449E, 131,  924, XX,  34, NEQ,  219,  192,  171,  198,     ,     ,  13,
WP, 09, 2026070118, 03, FNV3, 108, 144N, 1449E, 131,  924, XX,  50, NEQ,  112,  102,   88,  100,     ,     ,  13,
WP, 09, 2026070118, 03, FNV3, 108, 144N, 1449E, 131,  924, XX,  64, NEQ,   61,   57,   49,   55,     ,     ,  13,
WP, 09, 2026070118, 03, FNV3, 114, 148N, 1437E, 131,  922, XX,  34, NEQ,  214,  188,  171,  196,     ,     ,  16,
WP, 09, 2026070118, 03, FNV3, 114, 148N, 1437E, 131,  922, XX,  50, NEQ,  109,   99,   86,   98,     ,     ,  16,
WP, 09, 2026070118, 03, FNV3, 114, 148N, 1437E, 131,  922, XX,  64, NEQ,   57,   54,   45,   51,     ,     ,  16,
WP, 09, 2026070118, 03, FNV3, 120, 152N, 1425E, 128,  925, XX,  34, NEQ,  220,  192,  174,  202,     ,     ,  14,
