# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 22, 2026022612, 03, FNV3,   0, 319S,  695E,  54,  988, XX,  34, NEQ,  100,  120,  110,  100,     ,     ,  45,
IO, 22, 2026022612, 03, FNV3,   6, 319S,  694E,  36, 1000, XX,  34, NEQ,   14,    7,    5,   14,     ,     ,  44,
IO, 22, 2026022612, 03, FNV3,  12, 324S,  690E,  36, 1001, XX,  34, NEQ,   18,    5,    2,    2,     ,     ,  49,
IO, 22, 2026022612, 03, FNV3,  18, 331S,  683E,  32, 1002, XX,  34, NEQ,   10,    5,    6,    3,     ,     ,  52,
IO, 22, 2026022612, 03, FNV3,  24, 340S,  680E,  30, 1002, XX,  34, NEQ,    1,    1,    2,    0,     ,     ,  54,
IO, 22, 2026022612, 03, FNV3,  30, 349S,  682E,  29, 1004, XX,  34, NEQ,    5,    0,    3,    2,     ,     ,  56,
IO, 22, 2026022612, 03, FNV3,  36, 356S,  691E,  28, 1005, XX,  34, NEQ,    5,    0,    0,    0,     ,     ,  61,
SH, 98, 2026022612, 03, FNV3,   0, 179S, 1677E,  29,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  35,
SH, 98, 2026022612, 03, FNV3,   6, 182S, 1678E,  36,  996, XX,  34, NEQ,   18,   14,   14,   10,     ,     ,  33,
SH, 98, 2026022612, 03, FNV3,  12, 186S, 1679E,  44,  993, XX,  34, NEQ,   42,   40,   31,   30,     ,     ,  29,
SH, 98, 2026022612, 03, FNV3,  12, 186S, 1679E,  44,  993, XX,  50, NEQ,    1,    1,    1,    0,     ,     ,  29,
SH, 98, 2026022612, 03, FNV3,  18, 189S, 1683E,  46,  992, XX,  34, NEQ,   57,   51,   43,   45,     ,     ,  27,
SH, 98, 2026022612, 03, FNV3,  18, 189S, 1683E,  46,  992, XX,  50, NEQ,    6,    5,    4,    4,     ,     ,  27,
